Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Q2.2,sch.l,sch.c,sch.d,dep.l,dep.c,dep.d,bp.l,bp.c,bp.d,md.l,md.c,md.d,anorexia.l,anorexia.c,anorexia.d,bulimia.l,bulimia.c,bulimia.d,ptsd.l,ptsd.c,ptsd.d,adhd.l,adhd.c,adhd.d,ocd.l,ocd.c,ocd.d,bpd.l,bpd.c,bpd.d,diabetes.l,diabetes.c,diabetes.d,tbi.l,tbi.c,tbi.d,dementia.l,dementia.c,dementia.d,epilepsy.l,epilepsy.c,epilepsy.d,ms.l,ms.c,ms.d,cerebralp.l,cerebralp.c,cerebralp.d,downsyn.l,downsyn.c,downsyn.d,tourette.l,tourette.c,tourette.d,alzheimer.l,alzheimer.c,alzheimer.d,parkinson.l,parkinson.c,parkinson.d,anxiety.l,anxiety.c,anxiety.d,suicide.l,suicide.c,suicide.d,panic.l,panic.c,panic.d,alcohol.l,alcohol.c,alcohol.d,substance.l,substance.c,substance.d,nicotine.l,nicotine.c,nicotine.d,meth.l,meth.c,meth.d,cocaine.l,cocaine.c,cocaine.d,heroin.l,heroin.c,heroin.d,gambling.l,gambling.c,gambling.d,asd.l,asd.c,asd.d,aspberger.l,aspberger.c,aspberger.d,asthma.l,asthma.c,asthma.d,narcolepsy.l,narcolepsy.c,narcolepsy.d,insomnia.l,insomnia.c,insomnia.d,dyslexia.l,dyslexia.c,dyslexia.d,cte.l,cte.c,cte.d,fragilex.l,fragilex.c,fragilex.d,genetic.l,genetic.c,genetic.d,neurological.l,neurological.c,neurological.d,Are you a native English speaker?,What is your age? - years,What is your gender?,What is your ethnicity? - Selected Choice,What is your ethnicity? - Other (please specify): - Text,How politically liberal or conservative are you? - SOCIAL ISSUES,How politically liberal or conservative are you? - ECONOMIC ISSUES,Have you or a loved one ever been diagnosed with a mental illness? - Selected Choice,Have you or a loved one ever been diagnosed with a mental illness? - Yes (please specify): - Text,"If you have any comments, please enter them here:"
4/19/19 12:44,4/19/19 12:47,IP Address,24.250.9.214,100,195,TRUE,4/19/19 12:47,R_zVfyplaatbXtCSd,,,,,41.79580688,-72.52410126,anonymous,EN,Accept,,,,65,,,,,,,,,,,,20,,,55,,,,,,0,,,95,,,,,,,,,50,,,,,,,,,65,,,90,,,,,,50,,,75,,,,,0,,,100,,,0,,,,,,90,,,,,,,,,,,,,,,55,,,,,,5,,,,,,0,,,,,,0,,,85,,,,,,,,,85,Yes,28,Male,White,,Liberal,Liberal,No,,None
4/19/19 12:45,4/19/19 12:48,IP Address,76.177.90.75,100,171,TRUE,4/19/19 12:48,R_3RgtABOIELdvJiq,,,,,38.05479431,-83.938797,anonymous,EN,Accept,,,68,,,,,,,,,,,,,,,39,,,,,,68,,,32,,,71,,84,,,,,,,,,,,,,,,69,,,21,,,,,,26,,,44,,,,70,,,,,,,,,38,,,,,,25,,,,,,70,,,94,,,,,,,26,,,,,,85,,,,,,71,,,,,,,,,75,,,30,,,Yes,28,Male,White,,Somewhat Liberal,Somewhat Liberal,No,,
4/19/19 12:40,4/19/19 12:48,IP Address,68.200.34.149,100,484,TRUE,4/19/19 12:48,R_33EaQx8tBnixamW,,,,,28.73039246,-82.30770111,anonymous,EN,Accept,,,,75,,,68,,,61,,,,,,70,,,70,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,85,,,82,,,70,,,61,,,,84,,,,,,77,,,,,,60,,,81,,,,,,79,,,,,,,,,,9,,,6,,,,,,,,,,,,9,,,,,,,,,11,,,19,Yes,37,Female,White,,Somewhat Liberal,Somewhat Conservative,Yes (please specify):,self and most of my loved ones,
4/19/19 12:44,4/19/19 12:48,IP Address,99.127.226.27,100,192,TRUE,4/19/19 12:48,R_1gIS2SCjRz5HBjg,,,,,37.37730408,-122.0194016,anonymous,EN,Accept,,47,,,88,,,,,,,,,73,,,72,,,,,,,,,65,,,,,,,,71,,,,,,61,,,,,,66,,,65,,,,,,63,,,,,,74,,,,,,,,,68,,,66,,,,,,,,,43,,,45,,,,,,,,,,63,,,,,,70,,,,,,86,,,,,,63,,,,,,72,,Yes,57,Female,White,,Liberal,Somewhat Liberal,No,,
4/19/19 12:43,4/19/19 12:48,IP Address,69.250.49.164,100,274,TRUE,4/19/19 12:48,R_3hEkuwsA600acuI,,,,,39.27709961,-77.85630035,anonymous,EN,Accept,,,,,,39,,,50,,,,,,,,,0,,,,,,0,,,0,,,,,,,,,30,,,50,,,0,,,0,,,,,,,,,50,,,,,,,,,10,,,50,,,0,,,,,,,,,0,,,,,,75,,,,,,,,,,30,,,80,,,,,,,,,,,,20,,,,,,50,,,50,,,Yes,35,Male,White,,Very Liberal,Very Liberal,Yes (please specify):,"girlfriend bi-polar depression, anxiety, panic",
4/19/19 12:45,4/19/19 12:48,IP Address,73.247.140.237,100,165,TRUE,4/19/19 12:48,R_2rqNZG42MIWhVGf,,,,,42.29910278,-89.6344986,anonymous,EN,Accept,,,75,,,,,,,,,,,,20,,,20,,,61,,,,,,43,,,,,,55,,,70,,,,,,,,,,,,60,,,,,,69,,,62,,,,,,,49,,,,,,27,,,47,,,59,,,,,,30,,,,,,,,,,49,,,,,,52,,,48,,,50,,,,,,,,,50,,,,,,,,Yes,42,Male,White,,Very Liberal,Liberal,No,,
4/19/19 12:39,4/19/19 12:48,IP Address,69.243.220.42,100,532,TRUE,4/19/19 12:48,R_3MyelSc5JKs0jt0,,,,,38.27099609,-77.54949951,anonymous,EN,Accept,,,50,,,51,,,,,,71,,,,,,,,,74,,,86,,,,,,,,,,,,,,,,,88,,,,,,82,,,20,,,91,,,,,,90,,,,,,50,,,80,,,40,,,,,,100,,,,,,,,,,,,80,,,40,,,,,,,,,,,,,,,100,,,30,,,25,,,60,,,,,Yes,63,Male,White,,,Liberal,No,,
4/19/19 12:40,4/19/19 12:48,IP Address,68.231.247.24,100,456,TRUE,4/19/19 12:48,R_shYmKyGcc02oxz3,,,,,36.85580444,-76.0042038,anonymous,EN,Accept,,,20,,,15,,,,,,35,,,,,,,,,,,,20,,,,,,30,50,,,50,,,50,,,,,,,,,50,,,,,,50,,,,,,,,,,,,,,,,,,20,,,20,,,25,,,20,,,,,,20,,,,,,,,50,,,50,,,,,,35,,,50,,,,,,,,,,,,50,,,,Yes,25,Female,White,,Very Liberal,Very Liberal,Yes (please specify):,Depression,
4/19/19 12:44,4/19/19 12:48,IP Address,24.148.16.157,100,229,TRUE,4/19/19 12:48,R_AMXOfCyabY13Bn3,,,,,41.99719238,-87.71659851,anonymous,EN,Accept,48,,,20,,,,,,30,,,50,,,,,,50,,,,,,,,,,,,,50,,,,,,,,,50,,,,,,,,,,,,50,,,30,,,50,,,,,,20,,,30,,,20,,,,,,50,,,,,,,,,,,,20,,,,,,,10,,,,,,,,,10,,,,,,10,,,10,,,10,,,,Yes,25,Male,White,,Very Liberal,Very Liberal,Yes (please specify):,"Depression, OCD",
4/19/19 12:39,4/19/19 12:48,IP Address,108.242.223.13,100,572,TRUE,4/19/19 12:48,R_3Pt0mO6c8uL6uHD,,,,,34.97720337,-101.9246979,anonymous,EN,Accept,,,,,,,51,,,,,,19,,,30,,,,,,51,,,29,,,,,,51,,,30,,,,,,,,,51,,,51,,,,,,,,,51,,,,,,,,,,,9,,,19,,,,,,12,,,11,,,,,,14,,,,,,,,51,,,51,,,,,,,,,,,,,,,,,,51,,,51,,,39,,Yes,68,Male,White,,Liberal,Very Conservative,No,,You might want to make the trait stand out more. I didn't realize it was going to change and may have missed the first time it did.
4/19/19 12:43,4/19/19 12:48,IP Address,68.200.0.97,100,338,TRUE,4/19/19 12:48,R_2uwdFUQskvFnWdA,,,,,28.83580017,-82.33039856,anonymous,EN,Accept,95,,,,,,,,,50,,,19,,,,,,76,,,,,,,,,64,,,,10,,,70,,,,,,29,,,,,,8,,,,,,,,,,,,20,,,39,,,,,,,,,71,,,,,,29,,,94,,,85,,,,,,,,,,,,,65,,,10,,,,,,20,,,,,,,,,50,,,,,,76,Yes,52,Male,White,,Somewhat Conservative,Somewhat Conservative,Yes (please specify):,Depression & Anxiety,
4/19/19 12:42,4/19/19 12:48,IP Address,91.207.175.204,100,372,TRUE,4/19/19 12:48,R_p5eTLfL0plivtSh,,,,,34.05490112,-118.2577972,anonymous,EN,Accept,,,,,85,,,89,,,,,,30,,,37,,,66,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,83,,,49,,,83,,,37,,,,,,,,33,,,,,,,,,27,,,49,,,,,,14,,,100,,,,,,,78,,,35,,,80,,,,,,,,,37,,,,,,,,,63,,Yes,25,Male,White,,Neither Liberal nor Conservative,Somewhat Conservative,No,,
4/19/19 12:43,4/19/19 12:48,IP Address,45.56.169.213,100,302,TRUE,4/19/19 12:48,R_cTvCko9bQP327RL,,,,,33.92669678,-84.33339691,anonymous,EN,Accept,44,,,,,,75,,,,,,,,,37,,,64,,,,,,46,,,,,,,,,,,,,42,,,,,,,,,42,,,,,,66,,,36,,,40,,,38,,,,,,,,,60,,,,,,60,,,,,,38,,,,,,,,,,,,,42,,,,,,,,,,,,,,,29,,,36,,,63,,,56,Yes,45,Male,White,,Neither Liberal nor Conservative,Somewhat Conservative,No,,no
4/19/19 12:46,4/19/19 12:48,IP Address,99.203.186.91,100,152,TRUE,4/19/19 12:48,R_3L7jt0teBrirsYa,,,,,42.24220276,-83.18070221,anonymous,EN,Accept,,6,,,74,,,,,,,,,61,,,,,,67,,,,,,,,,54,,,,5,,,,,,,,,9,,,,,,1,,,,,,27,,,32,,,,,,,,61,,,,,,,,,,,,73,,,,,,22,,,4,,,19,,,,,83,,,77,,,,,,,,,81,,,,,,72,,,83,,,,,,Yes,31,Female,White,,Very Liberal,Liberal,Yes (please specify):,Depression and PTSD,None
4/19/19 12:40,4/19/19 12:48,IP Address,96.36.9.9,100,486,TRUE,4/19/19 12:48,R_2uicCqYdxhZbjRD,,,,,43.95469666,-86.28009796,anonymous,EN,Accept,,,60,,,6,,,,,,10,,,,,,,,,,,,27,,,,,,81,,,0,,,,,,12,,,,,,,,,,,,0,,,0,,,,,,0,,,9,,,0,,,20,,,,,,,,,,,,86,,,,,,,,,20,,,,90,,,100,,,51,,,41,,,100,,,,,,,,,,,,,,,Yes,52,Female,White,,Very Conservative,Very Conservative,No,,thank you
4/19/19 12:41,4/19/19 12:48,IP Address,76.114.71.92,100,436,TRUE,4/19/19 12:48,R_3HhS3MAstUZYYOV,,,,,35.98190308,-84.00189972,anonymous,EN,Accept,,,,,,,,,72,,,,,,10,,,7,,,,,,41,,,43,,,,64,,,,,,,,,60,,,71,,,,,,60,,,,,,,,,75,,,,,21,,,82,,,,,,61,,,,,,20,,,,,,,,,91,,,,,,51,,,51,,,,,,31,,,41,,,,,,,,,,,,,,,30,Yes,60,Male,White,,,Neither Liberal nor Conservative,No,,
4/19/19 12:45,4/19/19 12:48,IP Address,45.31.113.40,100,188,TRUE,4/19/19 12:48,R_6JTpKnqyeTmjWp3,,,,,29.73730469,-95.39720154,anonymous,EN,Accept,50,,,11,,,,,,51,,,,,,,,,,,,,,,32,,,71,,,,,,,,20,,,,,,,,,0,,,,,,10,,,30,,,,,,0,,,,,,,,,12,,,,,,,,,11,,,80,,,40,,,,,,20,,,35,,,,,,,,,,,,,,,0,,,0,,,0,,,1,,,,Yes,29,Female,White,,Liberal,Somewhat Liberal,No,,
4/19/19 12:46,4/19/19 12:49,IP Address,104.201.87.83,100,143,TRUE,4/19/19 12:49,R_2fkOaFrZH1Py20s,,,,,41.57569885,-93.73639679,anonymous,EN,Accept,,,,,,43,,,,,,60,,,,,,51,,,,,,,,,51,,,73,,,,51,,,,,,51,,,,,,61,,,,,,,,,51,,,52,,,51,,,,,,,,,,,,0,,,51,,,18,,,12,,,,,,,,,,,0,,,,,,,,,,,,11,,,0,,,0,,,,,,10,,,,Yes,33,Male,White,,Conservative,Conservative,Yes (please specify):,Alzheimers,
4/19/19 12:41,4/19/19 12:49,IP Address,208.54.40.178,100,481,TRUE,4/19/19 12:49,R_xnkDt5a5OSNAk3D,,,,,42.42480469,-83.19509888,anonymous,EN,Accept,,,,,50,,,51,,,52,,,,,,,,,,,,,,,51,,,51,,,,,,,,,,,,,,,,50,,,49,,,50,,,50,,,50,,,,,,,54,,,47,,,,,,,,,40,,,,,,45,,,,,,26,,,,,,,,,53,,,52,,,52,,,,,,52,,,,,,,,,52,,,Yes,34,Female,Other (please specify):,mixed,Conservative,Conservative,No,,None
4/19/19 12:46,4/19/19 12:49,IP Address,68.204.214.125,100,164,TRUE,4/19/19 12:49,R_2OVibpnYScNBjmT,,,,,28.59809875,-81.35150146,anonymous,EN,Accept,,,,,,,,,66,,,55,,,,,,,,,,,,37,,,38,,,81,,85,,,,,,8,,,74,,,,,,,,,20,,,65,,,,,,,,60,,,,,,,,,,,,26,,,58,,,,,,,,,25,,,25,,,,87,,,,,,,,,72,,,,,,78,,,,,,11,,,62,,,,,Yes,57,Female,White,,Liberal,Somewhat Liberal,No,,
4/19/19 12:44,4/19/19 12:49,IP Address,98.245.66.27,100,261,TRUE,4/19/19 12:49,R_3sBRlMB98VvORXH,,,,,39.71279907,-105.0952988,anonymous,EN,Accept,,,,50,,,,,,,,,45,,,,,,85,,,,,,76,,,15,,,90,,,,,,,,,80,,,80,,,85,,,70,,,,,,,,,,,,,,,,75,,,80,,,,,,70,,,80,,,,,,,,,50,,,,,35,,,35,,,90,,,,,,,,,75,,,50,,,,,,,,,,,,Yes,32,Male,White,,Somewhat Liberal,Somewhat Liberal,No,,
4/19/19 12:44,4/19/19 12:49,IP Address,104.10.29.29,100,308,TRUE,4/19/19 12:49,R_1rwfR2mEzKw1stE,,,,,33.92489624,-117.459198,anonymous,EN,Accept,,,60,,,,,,,,,,,,,,,0,,,60,,,35,,,5,,,,,,,,,,,,,,75,,,,,,45,,,45,,,,,,45,,,50,,,,,9,,,25,,,12,,,15,,,,,,,,,,,,15,,,,,,30,,,,,,45,,,45,,,,,,50,,,,,,,,,,,,35,,,Yes,34,Male,Asian,,Liberal,Liberal,No,,
4/19/19 12:45,4/19/19 12:49,IP Address,73.208.106.43,100,200,TRUE,4/19/19 12:49,R_1fggl1zRyB6AEkH,,,,,41.9335022,-88.00540161,anonymous,EN,Accept,,3,,,4,,,5,,,,,,,,,,,,10,,,4,,,,,,,,,,,,,,,96,,,97,,,90,,,100,,,,,,76,,,,,,,,,,,,,,87,,,2,,,,,,3,,,,,,,,,2,,,1,,,,,,,,85,,,76,,,77,,,,,,,,,,,,,,,90,,,90,Yes,45,Female,White,,Liberal,Liberal,No,,no comments thank you 
4/19/19 12:45,4/19/19 12:49,IP Address,63.117.148.176,100,216,TRUE,4/19/19 12:49,R_3KVJCpdqO7a5Hj6,,,,,39.01800537,-77.53900146,anonymous,EN,Accept,,,74,,,,,,85,,,87,,,86,,,83,,,,,,,,,,,,,88,,,,,,,,,91,,,,,,,,,85,,,,,,86,,,90,,,,,,,,,,,86,,,,,,,,,84,,,82,,,,,,80,,,85,,86,,,,,,,,,,,,83,,,86,,,,,,87,,,85,,,,,Yes,29,Male,White,,Conservative,Somewhat Conservative,No,,Its good
4/19/19 12:44,4/19/19 12:49,IP Address,162.154.69.85,100,300,TRUE,4/19/19 12:49,R_2vigPt5RquErtXx,,,,,36.61720276,-83.72309875,anonymous,EN,Accept,,,73,,,20,,,,,,71,,,10,,,,,,,,,,,,,,,60,,,0,,,28,,,39,,,0,,,,,,,,,,,,,,,,,,8,,,,,,,,72,,,19,,,,,,82,,,6,,,,,,6,,,,,91,,,84,,,,,,90,,,,,,,,,87,,,,,,,,,81,,,Yes,40,Female,White,,Very Conservative,Somewhat Conservative,Yes (please specify):,generalized anxiety,
4/19/19 12:46,4/19/19 12:49,IP Address,73.94.142.231,100,174,TRUE,4/19/19 12:49,R_2pLibWKF0i4v4e5,,,,,44.82829285,-93.09400177,anonymous,EN,Accept,,,,,,,,,,61,,,29,,,,,,61,,,65,,,39,,,,,,,,5,,,,,,34,,,5,,,5,,,,,,,,,,,,35,,,,,,5,,,5,,,,,,,,,51,,,7,,,41,,,,,,,,,,34,,,40,,,,,,57,,,,,,,,,18,,,,,,,,,50,,,Yes,37,Female,Asian,,Liberal,Liberal,Yes (please specify):,I have major depressive disorder.,
4/19/19 12:45,4/19/19 12:49,IP Address,192.154.213.103,100,273,TRUE,4/19/19 12:49,R_vNPwHg264hxc9vH,,,,,32.81370544,-96.87039948,anonymous,EN,Accept,,,,,,,,,,,77,,,68,,,78,,,74,,,81,,,,,,,,,79,,,79,,,,,,,,,72,,,,,,,,,76,,,,,,76,,,72,,,81,,,,,,78,,,,,,75,,,,,,76,,,,,,,,,,,,,,,,76,,,75,,,,,,75,,,76,,,,,,65,,,,Yes,23,Female,Asian,,Conservative,Somewhat Conservative,Yes (please specify):,diabetics,nice
4/19/19 12:45,4/19/19 12:49,IP Address,184.103.62.58,100,255,TRUE,4/19/19 12:49,R_3JtrCMRlHIBuXwB,,,,,33.48890686,-112.2173004,anonymous,EN,Accept,,,,,78,,,,,,88,,,0,,,51,,,100,,,,,,,,,,,,,,,,87,,,77,,,0,,,,,,0,,,,,,,,,,,,0,46,,,0,,,32,,,,,,,,,88,,,,,,39,,,,,,,,,,22,,,40,,,100,,,0,,,,,,66,,,,,,,,,,,,,,Yes,37,Male,Black or African American,,Very Liberal,Very Liberal,Yes (please specify):,Bi-polar,
4/19/19 12:44,4/19/19 12:49,IP Address,72.206.23.56,100,312,TRUE,4/19/19 12:50,R_3jBTssyX3pgVhIt,,,,,36.46760559,-94.21659851,anonymous,EN,Accept,,40,,,,,,,,,,,,,,,50,,,56,,,36,,,57,,,,,95,,,51,,,,,,,,,,,,61,,,81,,,,,,,,,83,,,,,8,,,50,,,29,,,,,,,,,,,,,,,69,,,64,,,,,,,50,,,,,,,,,40,,,,,,40,,,29,,,,,,47,,,Yes,58,Female,White,,Somewhat Liberal,Somewhat Liberal,No,,
4/19/19 12:43,4/19/19 12:50,IP Address,162.207.245.44,100,370,TRUE,4/19/19 12:50,R_2Y3BIj5wygt7d6N,,,,,41.7059021,-81.1996994,anonymous,EN,Accept,,,,,61,,,,,,,,,,,,81,,,61,,,,,,81,,,,,,,,,,,39,,,61,,,61,,,,,,72,,,,,,,,,,,,,,,,,,,29,,,,,,,,,71,,,19,,,,,,,,,50,,,,,,,,,,,71,,,40,,,71,,,62,,,70,,,,,,,,,Yes,36,Female,White,,Very Liberal,Somewhat Liberal,Yes (please specify):,DMDD,
4/19/19 12:45,4/19/19 12:50,IP Address,71.11.3.124,100,304,TRUE,4/19/19 12:50,R_10BkzrM9Wp6dH9S,,,,,42.11529541,-71.66439819,anonymous,EN,Accept,,,,,,35,,,,,,,,,66,,,,,,34,,,,,,,,,,,,,,,,36,,,72,,,,,,,,,61,,,72,,,,,,,,,,,,,46,,,45,,,,,,58,,,68,,,,,,,,,69,,,,,58,,,45,,,,,,,,,,,,,,,33,,,,,,76,,,,,,Yes,29,Male,White,,Somewhat Liberal,Neither Liberal nor Conservative,No,,
4/19/19 12:45,4/19/19 12:50,IP Address,74.94.171.137,100,291,TRUE,4/19/19 12:50,R_3ixx2f2Elc847av,,,,,41.40490723,-72.46430206,anonymous,EN,Accept,,,25,,,15,,,35,,,,,,6,,,,,,,,,15,,,,,,,4,,,23,,,11,,,,,,1,,,,,,,,,,,,10,,,,,,,,,,24,,,,,,,,,36,,,,,,,,,41,,,16,,,43,,,,,,85,,,69,,,83,,,,,,,,,,,,50,,,58,,,,,Yes,39,Male,White,,Very Liberal,Very Liberal,Yes (please specify):,Dementia,
4/19/19 12:43,4/19/19 12:50,IP Address,108.2.199.28,100,443,TRUE,4/19/19 12:50,R_sMS60pZl1KZsuoF,,,,,39.95970154,-75.19950104,anonymous,EN,Accept,,,,,,,,,,,35,,,69,,,29,,,,,,72,,,36,,,,,69,,,70,,,,,,,,,,,,80,,,,,,81,,,72,,,,,,,,,,,,67,,,,,,33,,,,,,36,,,28,,,33,,,,,,61,,,,,,30,,,,,,76,,,,,,,,,81,,,70,,,,,,Yes,23,Male,Hispanic or Latino/a,,Very Liberal,Very Liberal,Yes (please specify):,bipolar,
4/19/19 12:45,4/19/19 12:50,IP Address,99.203.145.163,100,288,TRUE,4/19/19 12:50,R_XnrG9W0qOrG3QEV,,,,,39.00050354,-76.97119904,anonymous,EN,Accept,33,,,,,,,,,71,,,33,,,,,,,,,,,,40,,,56,,,,,,75,,,,,,100,,,,,,100,,,100,,,,,,90,,,,,,,,,,,,,,,,15,,,33,,,100,,,,,,12,,,,,,69,,100,,,,,,,,,64,,,,,,,,,82,,,80,,,,,,88,,,Yes,37,Female,White,,Very Liberal,Neither Liberal nor Conservative,Yes (please specify):,"ADHD, PTSD, depression,  anxiety disorder,  autism",
4/19/19 12:42,4/19/19 12:50,IP Address,45.40.111.76,100,470,TRUE,4/19/19 12:50,R_2cw6XV35Go4WXjZ,,,,,35.66990662,-97.46469879,anonymous,EN,Accept,,,,,78,,,75,,,85,,,75,,,,,,80,,,,,,,,,,,,,86,,,87,,,,,,,,,,,,82,,,77,,,78,,,,,,,,,,91,,,65,,,,,,86,,,,,,73,,,,,,83,,,,,,,,,,77,,,86,,,,,,,,,,,,89,,,76,,,86,,,,,Yes,34,Male,Black or African American,,Liberal,Liberal,No,,good
4/19/19 12:48,4/19/19 12:50,IP Address,73.40.10.90,100,133,TRUE,4/19/19 12:50,R_Zq5URpMVHysasal,,,,,37.46380615,-77.39800262,anonymous,EN,Accept,,,,,73,,,,,,79,,,,,,,,,85,,,88,,,86,,,,,,,,,,33,,,,,,,,,8,,,4,,,6,,,,,,21,,,,71,,,,,,72,,,79,,,76,,,,,,,,,72,,,,,,,,,,,,,,,84,,,,,,,,,86,,,78,,,80,,,,,,72,,,Yes,30,Female,White,,Very Liberal,Very Liberal,No,,
4/19/19 12:46,4/19/19 12:50,IP Address,108.235.207.164,100,249,TRUE,4/19/19 12:50,R_2AQNjoPEfmkRS2K,,,,,35.24949646,-81.13300323,anonymous,EN,Accept,,,,,,,33,,,,,,33,,,36,,,,,,62,,,24,,,,,,,,26,,,71,,,,,,36,,,,,,24,,,,,,39,,,,,,,,,,,37,,,,,,,,,11,,,37,,,24,,,53,,,,,,,,,,41,,,,,,2,,,,,,,,,72,,,83,,,15,,,,,,,Yes,26,Male,White,,Neither Liberal nor Conservative,Somewhat Conservative,Yes (please specify):,Anxiety and depression,
4/19/19 12:47,4/19/19 12:50,IP Address,23.95.85.47,100,205,TRUE,4/19/19 12:50,R_6FPUhjETrDD7sXf,,,,,42.88639832,-78.87809753,anonymous,EN,Accept,,,68,,,,,,,,,,,,68,,,68,,,67,,,,,,,,,66,69,,,,,,72,,,,,,69,,,,,,,,,73,,,,,,70,,,,68,,,,,,69,,,,,,,,,,,,65,,,67,,,,,,64,,,,,66,,,,,,72,,,74,,,,,,,,,70,,,71,,,,,,Yes,20,Male,White,,Somewhat Conservative,Neither Liberal nor Conservative,Prefer not to answer,,N/A
4/19/19 12:43,4/19/19 12:50,IP Address,24.230.168.45,100,461,TRUE,4/19/19 12:50,R_2rHPw1JzOHojHt9,,,,,42.79510498,-96.92579651,anonymous,EN,Accept,,,34,,,,,,,,,28,,,32,,,,,,43,,,,,,,,,45,,54,,,16,,,,,,,,,,,,33,,,,,,,,,21,,,26,,,,,,,,,,7,,,8,,,,,,,,,10,,,,,,11,,,6,54,,,53,,,50,,,54,,,,,,,,,,,,,,,51,,,,,,Yes,36,Male,White,,Somewhat Liberal,Somewhat Liberal,No,,
4/19/19 12:48,4/19/19 12:50,IP Address,24.208.211.118,100,133,TRUE,4/19/19 12:50,R_3OceEwYrpRSCBEP,,,,,40.24589539,-83.36029816,anonymous,EN,Accept,,,,51,,,51,,,,,,51,,,,,,51,,,51,,,,,,,,,,,,,,,,,,51,,,,,,47,,,51,,,,,,51,,,51,,,51,,,51,,,,,,51,,,,,,,,,,,,51,,,50,,,,,,,,,,,9,,,,,,0,,,0,,,,,,,,,,,,0,,,0,Yes,19,Male,White,,Somewhat Liberal,Neither Liberal nor Conservative,No,,Great hit!
4/19/19 12:48,4/19/19 12:51,IP Address,174.207.13.105,100,147,TRUE,4/19/19 12:51,R_2VevaZ1xVZeAA7x,,,,,32.01620483,-102.1514969,anonymous,EN,Accept,,,,,,,,71,,,100,,,,,,54,,,59,,,,,,100,,,,,,,,,45,,,,,,86,,,83,,,100,,,,,,,,,0,,,,,,,,,,,,,60,,,100,,,100,,,22,,,,,,,,,,,,77,,,100,,,,,,,,,100,,,35,,,18,,,,,,24,,,,,,,Yes,41,Female,White,,Very Liberal,Very Liberal,Prefer not to answer,,
4/19/19 12:43,4/19/19 12:51,IP Address,97.76.210.20,100,430,TRUE,4/19/19 12:51,R_3KJ7nqKqCIPMRfS,,,,,28.62249756,-81.43170166,anonymous,EN,Accept,75,,,10,,,80,,,,,,,,,60,,,,,,50,,,,,,,,,,,,,,70,,,55,,,,,,,,,,,,35,,,,,,30,,,40,,,,,,,,,85,,,85,,,,,,,,,90,,,90,,,,,,65,,,,,,40,,,,,,70,,,,,,75,,,60,,,45,,,,,,,Yes,37,Male,White,,Somewhat Liberal,Neither Liberal nor Conservative,Prefer not to answer,,It is all mental.
4/19/19 12:47,4/19/19 12:51,IP Address,24.247.122.11,100,228,TRUE,4/19/19 12:51,R_2EAZ1taI4kLQBUd,,,,,42.19740295,-85.61940002,anonymous,EN,Accept,,,,56,,,,,,51,,,51,,,,,,,,,52,,,51,,,,,,,56,,,50,,,32,,,,,,,,,,,,46,,,50,,,,,,,,,,,,,,,,,,,,53,,,51,,,54,,,52,,,48,,,,,,50,,,,,,79,,,66,,,77,,,,,,,,,52,,,,,,,,,Yes,35,Male,White,,Somewhat Conservative,Somewhat Liberal,No,,
4/19/19 12:45,4/19/19 12:51,IP Address,23.95.111.236,100,365,TRUE,4/19/19 12:51,R_2DYALOUTZAudWot,,,,,36.15400696,-95.99279785,anonymous,EN,Accept,,,,,,,,,,61,,,,,,21,,,31,,,38,,,,,,33,,,34,,,66,,,,,,,,,,,,61,,,,,,31,,,40,,,,,,,43,,,,,,,,,17,,,33,,,,,,48,,,,,,,,,66,,,,,,,,,60,,,27,,,,,,28,,,,,,17,,,,,,23,,Yes,28,Male,American Indian or Alaskan Native,,Somewhat Conservative,Somewhat Conservative,No,,
4/19/19 12:48,4/19/19 12:51,IP Address,70.176.187.218,100,205,TRUE,4/19/19 12:51,R_1LNB5I8YUjk4CrD,,,,,33.38250732,-111.875,anonymous,EN,Accept,,,74,,,28,,,61,,,,,,,,,,,,66,,,51,,,,,,,,,,72,,,57,,,,,,93,,,92,,,,,,84,,,,,,,,,,,14,,,73,,,,,,,,,55,,,,,,,,,,,,71,,,45,,47,,,45,,,,,,11,,,,,,56,,,,,,,,,84,,,,,Yes,43,Male,White,,Conservative,Conservative,No,,
4/19/19 12:43,4/19/19 12:51,IP Address,24.188.134.115,100,466,TRUE,4/19/19 12:51,R_2cqMm48UvKKXDxl,,,,,40.80149841,-72.86759949,anonymous,EN,Accept,,40,,,,,,75,,,,,,,,,,,,70,,,,,,90,,,40,,,90,,,,,,30,,,,,,,,,85,,,,,,80,,,,,,85,,,,,60,,,,,,,,,30,,,65,,,20,,,,,,20,,,,,,70,,,,,,,,,,,,,,,90,,,70,,,50,,,,,,85,,,Yes,41,Female,White,,Somewhat Conservative,Somewhat Conservative,No,,no comments
