Response ID,Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,.,unpredD,SincereD,DanD,TrustD,FriendD,HelpD,MoralD,UnderD,IntellD,SkillD,ConD,CreatD,CapD,AngD,DesD,EmbD,HapD,What is 2 + 4 equal to? - Equal to?,IsoD,VioD,SucD,UnpreS,SinS,DanS,TrustS,FriendS,HelpS,MorS,UndS,IntelS,SkilS,ConS,CreatS,CapS,AngS,DesirS,EmbS,JoyS,What is 1 + 3 equal to? - Equal to?,IsoS,VioS,SucS,Are you a native English speaker?,What is your age? - years,What is your gender?,What is your ethnicity? - Selected Choice,What is your ethnicity? - Other (please specify): - Text,How politically liberal or conservative are you? - SOCIAL ISSUES,How politically liberal or conservative are you? - ECONOMIC ISSUES,"If you have any comments, please enter them here:"
R_3exz4GDL9OraomT,2/27/19 11:13,2/27/19 11:17,0,67.220.16.138,100,275,1,2/27/19 11:17,,,,,45.01960754,-93.24019623,anonymous,EN,1,80.0,46.0,16,50.0,24.0,91,35.0,30,36.0,37.0,7.0,68.0,25.0,36,8.0,64,5.0,6.0,6.0,9.0,25.0,91.0,9.0,68.0,5.0,28.0,11.0,8.0,18.0,65.0,51.0,51.0,55.0,47.0,64.0,6.0,4.0,42.0,4.0,24.0,74.0,52.0,1.0,39.0,1.0,5.0,,2.0,2.0,
R_3iDno6ynnd8YKn8,2/27/19 11:08,2/27/19 11:17,0,141.126.143.151,100,571,1,2/27/19 11:17,,,,,43.12049866,-89.35230255,anonymous,EN,1,40.0,80.0,20,70.0,70.0,75,80.0,85,75.0,70.0,40.0,80.0,,25,60.0,75,30.0,6.0,80.0,15.0,60.0,75.0,65.0,50.0,50.0,35.0,65.0,75.0,55.0,55.0,35.0,45.0,55.0,40.0,65.0,45.0,80.0,20.0,4.0,95.0,20.0,20.0,1.0,31.0,1.0,3.0,,4.0,2.0,
R_2fpvERJUL5AYjET,2/27/19 11:14,2/27/19 11:17,0,71.76.5.167,100,214,1,2/27/19 11:17,,,,,33.91369629,-80.35420227,anonymous,EN,1,61.0,86.0,16,33.0,22.0,91,68.0,72,40.0,37.0,9.0,42.0,69.0,11,35.0,45,5.0,6.0,65.0,12.0,13.0,79.0,62.0,60.0,62.0,31.0,69.0,74.0,75.0,57.0,37.0,73.0,82.0,55.0,70.0,37.0,56.0,19.0,4.0,82.0,48.0,54.0,1.0,26.0,1.0,5.0,,5.0,5.0,
R_1pPD6MLTJXI8sbj,2/27/19 11:08,2/27/19 11:17,0,199.193.237.16,100,546,1,2/27/19 11:17,,,,,43.98809814,-124.09930420000002,anonymous,EN,1,25.0,90.0,40,80.0,85.0,25,50.0,100,90.0,80.0,15.0,75.0,50.0,50,50.0,80,5.0,6.0,95.0,10.0,50.0,75.0,80.0,75.0,50.0,80.0,25.0,50.0,90.0,100.0,60.0,50.0,90.0,75.0,95.0,10.0,85.0,5.0,4.0,85.0,50.0,25.0,1.0,38.0,2.0,5.0,,2.0,2.0,"Thanks, good day!"
R_1DZOYTxtTHIuOAn,2/27/19 11:14,2/27/19 11:17,0,201.230.169.32,100,224,1,2/27/19 11:17,,,,,-8.116699219,-79.03330231,anonymous,EN,1,23.0,,21,22.0,14.0,32,15.0,32,31.0,27.0,16.0,25.0,38.0,17,38.0,25,35.0,6.0,10.0,24.0,22.0,15.0,41.0,20.0,33.0,55.0,31.0,27.0,44.0,40.0,31.0,29.0,29.0,23.0,26.0,39.0,49.0,50.0,4.0,31.0,30.0,38.0,1.0,30.0,2.0,5.0,,6.0,6.0,none
R_3NKVbl3OPsYBYHC,2/27/19 11:14,2/27/19 11:18,0,107.219.126.149,100,232,1,2/27/19 11:18,,,,,41.59300232,-88.05069733,anonymous,EN,1,39.0,77.0,49,24.0,61.0,50,50.0,8,57.0,61.0,29.0,41.0,68.0,68,33.0,67,15.0,6.0,50.0,50.0,28.0,100.0,0.0,70.0,0.0,61.0,72.0,50.0,22.0,45.0,25.0,23.0,100.0,35.0,63.0,0.0,50.0,23.0,4.0,81.0,65.0,18.0,1.0,42.0,1.0,5.0,,3.0,4.0,
R_2s0Hno159ZPcj6I,2/27/19 11:14,2/27/19 11:18,0,73.213.227.58,100,214,1,2/27/19 11:18,,,,,39.37159729,-76.67440033,anonymous,EN,1,70.0,54.0,55,40.0,30.0,74,67.0,5,64.0,15.0,0.0,50.0,5.0,64,16.0,25,0.0,6.0,94.0,15.0,6.0,90.0,85.0,87.0,16.0,0.0,90.0,22.0,10.0,25.0,10.0,60.0,45.0,30.0,35.0,20.0,50.0,10.0,4.0,95.0,66.0,5.0,1.0,30.0,1.0,5.0,,3.0,5.0,
R_432aZWCkQDo9Iyt,2/27/19 11:12,2/27/19 11:18,0,173.215.15.248,100,322,1,2/27/19 11:18,,,,,42.01939392,-92.104599,anonymous,EN,1,55.0,39.0,47,43.0,40.0,49,52.0,45,43.0,41.0,27.0,51.0,44.0,27,29.0,47,10.0,6.0,64.0,11.0,36.0,61.0,31.0,50.0,31.0,40.0,49.0,34.0,40.0,41.0,40.0,41.0,9.0,46.0,49.0,40.0,51.0,40.0,4.0,57.0,51.0,40.0,1.0,48.0,2.0,5.0,,7.0,7.0,none
R_2YaH99QXAhMnT19,2/27/19 11:14,2/27/19 11:18,0,50.117.102.156,100,236,1,2/27/19 11:18,,,,,33.76699829,-118.1892014,anonymous,EN,1,45.0,93.0,28,82.0,83.0,24,80.0,92,78.0,86.0,88.0,80.0,87.0,60,74.0,68,82.0,6.0,66.0,54.0,92.0,53.0,77.0,52.0,85.0,78.0,26.0,80.0,87.0,83.0,85.0,82.0,87.0,86.0,43.0,80.0,40.0,89.0,4.0,79.0,46.0,88.0,1.0,29.0,1.0,5.0,,6.0,6.0,No
R_3r2nDvxvp7PeTU1,2/27/19 11:09,2/27/19 11:18,0,73.91.206.91,100,511,1,2/27/19 11:18,,,,,35.25100708,-90.02960205,anonymous,EN,1,59.0,82.0,80,61.0,64.0,85,68.0,73,74.0,71.0,60.0,71.0,59.0,68,51.0,79,55.0,6.0,64.0,75.0,66.0,53.0,66.0,70.0,55.0,59.0,59.0,62.0,53.0,84.0,54.0,73.0,82.0,64.0,75.0,83.0,72.0,56.0,4.0,66.0,52.0,75.0,1.0,28.0,1.0,3.0,,6.0,5.0,
R_1dMHpIRufxW2Gnn,2/27/19 11:15,2/27/19 11:18,0,149.161.68.192,100,183,1,2/27/19 11:18,,,,,41.65460205,-86.24790192,anonymous,EN,1,57.0,56.0,45,44.0,66.0,47,54.0,73,43.0,39.0,,43.0,46.0,37,42.0,40,36.0,6.0,36.0,31.0,62.0,31.0,,24.0,34.0,,27.0,24.0,37.0,46.0,31.0,28.0,38.0,33.0,33.0,38.0,36.0,29.0,4.0,34.0,39.0,30.0,1.0,26.0,1.0,4.0,,5.0,5.0,no
R_3PbhTnGBo89cfGv,2/27/19 11:10,2/27/19 11:18,0,172.58.6.234,100,511,1,2/27/19 11:18,,,,,33.78379822,-84.44550323,anonymous,EN,1,0.0,81.0,0,95.0,90.0,0,90.0,75,90.0,90.0,40.0,80.0,100.0,0,69.0,70,40.0,6.0,60.0,0.0,85.0,92.0,75.0,94.0,43.0,45.0,70.0,85.0,86.0,100.0,84.0,64.0,83.0,73.0,74.0,33.0,80.0,76.0,4.0,96.0,55.0,84.0,1.0,30.0,2.0,5.0,,5.0,5.0,
R_1rxfk1X3z2c0Jyr,2/27/19 11:16,2/27/19 11:18,0,134.196.142.195,100,157,1,2/27/19 11:18,,,,,13.70860291,100.4552917,anonymous,EN,1,42.0,67.0,47,51.0,50.0,85,70.0,78,51.0,51.0,38.0,50.0,84.0,47,50.0,66,9.0,6.0,88.0,51.0,51.0,62.0,53.0,51.0,52.0,52.0,91.0,53.0,92.0,50.0,51.0,19.0,51.0,80.0,50.0,57.0,75.0,30.0,4.0,89.0,51.0,51.0,1.0,30.0,1.0,5.0,,1.0,2.0,
R_1CDzMrFC8y2ubHk,2/27/19 11:13,2/27/19 11:18,0,73.107.255.185,100,313,1,2/27/19 11:18,,,,,26.18440247,-81.41519928,anonymous,EN,1,2.0,100.0,3,100.0,100.0,10,100.0,70,100.0,100.0,20.0,100.0,90.0,5,90.0,15,10.0,6.0,70.0,0.0,80.0,10.0,100.0,10.0,100.0,100.0,10.0,100.0,100.0,100.0,100.0,,90.0,100.0,5.0,90.0,15.0,80.0,4.0,70.0,10.0,90.0,1.0,52.0,2.0,5.0,,1.0,2.0,
R_1lcVkGtzuRBeomy,2/27/19 11:15,2/27/19 11:18,0,75.130.231.162,100,185,1,2/27/19 11:18,,,,,42.11289978,-71.86869812,anonymous,EN,1,47.0,75.0,21,69.0,63.0,61,66.0,67,69.0,71.0,57.0,73.0,70.0,35,55.0,45,48.0,6.0,63.0,31.0,49.0,52.0,72.0,47.0,62.0,61.0,65.0,64.0,63.0,75.0,56.0,67.0,70.0,63.0,32.0,40.0,44.0,51.0,4.0,40.0,25.0,55.0,1.0,29.0,2.0,5.0,,2.0,2.0,
R_2qmkjqokDAFrNSJ,2/27/19 11:15,2/27/19 11:18,0,67.254.210.204,100,228,1,2/27/19 11:18,,,,,40.80189514,-73.95310211,anonymous,EN,1,0.0,100.0,0,100.0,69.0,0,100.0,55,96.0,100.0,79.0,100.0,100.0,1,70.0,2,20.0,6.0,7.0,1.0,87.0,0.0,70.0,0.0,100.0,72.0,10.0,100.0,74.0,80.0,50.0,74.0,51.0,68.0,0.0,100.0,2.0,80.0,4.0,0.0,0.0,51.0,1.0,38.0,2.0,5.0,,1.0,1.0,
R_2dJS99DOSJudGFv,2/27/19 11:14,2/27/19 11:18,0,24.208.211.118,100,291,1,2/27/19 11:18,,,,,40.24769592,-83.36219788,anonymous,EN,1,9.0,71.0,7,70.0,58.0,63,72.0,91,76.0,37.0,18.0,78.0,56.0,5,31.0,77,23.0,6.0,92.0,5.0,50.0,57.0,88.0,17.0,80.0,73.0,45.0,64.0,92.0,73.0,71.0,71.0,80.0,65.0,18.0,61.0,83.0,63.0,4.0,90.0,17.0,55.0,1.0,19.0,1.0,5.0,,3.0,4.0,Great hit!
R_2cjimbBAg3uwbRw,2/27/19 11:10,2/27/19 11:19,0,71.121.131.229,100,501,1,2/27/19 11:19,,,,,39.33610535,-76.53890228,anonymous,EN,1,60.0,91.0,10,80.0,10.0,19,100.0,51,60.0,50.0,5.0,50.0,50.0,50,0.0,100,0.0,6.0,90.0,0.0,51.0,100.0,5.0,82.0,0.0,20.0,100.0,50.0,10.0,50.0,10.0,5.0,50.0,5.0,50.0,0.0,50.0,10.0,4.0,100.0,61.0,10.0,1.0,53.0,2.0,5.0,,3.0,5.0,I know mentally ill people and different people have different degrees of the qualities you mention.  This was a hard quiz to answer.
R_d4FM52Vb9CZFvCF,2/27/19 11:08,2/27/19 11:19,0,73.78.223.191,100,609,1,2/27/19 11:19,,,,,39.92410278,-105.06390379999999,anonymous,EN,1,50.0,78.0,15,70.0,70.0,30,80.0,80,75.0,75.0,55.0,75.0,60.0,50,70.0,75,65.0,6.0,85.0,10.0,60.0,80.0,75.0,30.0,70.0,65.0,30.0,70.0,75.0,80.0,60.0,55.0,75.0,75.0,25.0,70.0,75.0,75.0,4.0,85.0,25.0,65.0,1.0,46.0,1.0,5.0,,1.0,1.0,
R_3MMQuMRWeRAUrRx,2/27/19 11:07,2/27/19 11:19,0,75.132.170.204,100,664,1,2/27/19 11:19,,,,,38.59599304,-90.00710297,anonymous,EN,1,0.0,60.0,0,88.0,55.0,74,78.0,100,89.0,87.0,89.0,96.0,89.0,0,92.0,0,38.0,6.0,100.0,0.0,54.0,39.0,99.0,6.0,79.0,100.0,30.0,85.0,100.0,100.0,100.0,71.0,100.0,100.0,0.0,81.0,32.0,50.0,4.0,91.0,18.0,37.0,1.0,25.0,2.0,3.0,,1.0,1.0,
R_1dB2ofPy5VpH4uM,2/27/19 11:16,2/27/19 11:19,0,209.136.123.151,100,138,1,2/27/19 11:19,,,,,30.20089722,-93.4437027,anonymous,EN,1,18.0,44.0,59,47.0,19.0,60,50.0,36,45.0,50.0,13.0,23.0,49.0,32,19.0,31,2.0,6.0,89.0,16.0,34.0,94.0,12.0,74.0,14.0,22.0,87.0,15.0,29.0,17.0,11.0,28.0,52.0,18.0,14.0,6.0,54.0,1.0,4.0,80.0,48.0,6.0,1.0,27.0,1.0,5.0,,3.0,3.0,
R_3EA3DPyFHrw5nfl,2/27/19 11:15,2/27/19 11:19,0,73.79.166.153,100,228,1,2/27/19 11:19,,,,,40.07519531,-80.77469635,anonymous,EN,1,75.0,42.0,57,77.0,78.0,34,92.0,70,72.0,91.0,32.0,16.0,74.0,35,83.0,15,61.0,6.0,93.0,28.0,49.0,88.0,9.0,81.0,28.0,15.0,83.0,33.0,28.0,60.0,23.0,15.0,7.0,19.0,84.0,8.0,69.0,7.0,4.0,95.0,88.0,12.0,1.0,36.0,2.0,5.0,,3.0,3.0,
R_2ZQU1HTPN5dF1H8,2/27/19 11:08,2/27/19 11:19,0,131.191.3.97,100,654,1,2/27/19 11:19,,,,,47.26319885,-122.49929809999999,anonymous,EN,1,100.0,,1,98.0,1.0,100,53.0,1,1.0,1.0,1.0,56.0,1.0,1,1.0,100,1.0,6.0,100.0,1.0,1.0,100.0,100.0,100.0,99.0,52.0,100.0,100.0,1.0,52.0,52.0,100.0,53.0,100.0,1.0,1.0,1.0,,4.0,55.0,53.0,52.0,1.0,33.0,1.0,5.0,,7.0,4.0,
R_sNXvQjyQcnqqAwx,2/27/19 11:15,2/27/19 11:19,0,74.91.49.35,100,278,1,2/27/19 11:19,,,,,40.710495,-74.01290131,anonymous,EN,1,6.0,20.0,19,74.0,48.0,76,41.0,24,26.0,34.0,55.0,73.0,17.0,100,14.0,15,25.0,6.0,9.0,64.0,55.0,47.0,29.0,54.0,76.0,78.0,62.0,16.0,26.0,59.0,9.0,81.0,65.0,77.0,55.0,24.0,25.0,11.0,4.0,11.0,23.0,31.0,1.0,28.0,2.0,5.0,,5.0,4.0,nice study
R_25SZNsDRxgb7Lww,2/27/19 11:11,2/27/19 11:19,0,172.58.7.16,100,514,1,2/27/19 11:19,,,,,33.82310486,-84.32579803,anonymous,EN,1,68.0,30.0,56,13.0,7.0,23,22.0,37,49.0,0.0,2.0,43.0,61.0,1,81.0,8,4.0,6.0,85.0,24.0,34.0,0.0,87.0,82.0,70.0,87.0,81.0,67.0,80.0,89.0,72.0,81.0,94.0,68.0,0.0,61.0,80.0,90.0,4.0,0.0,84.0,75.0,1.0,24.0,1.0,3.0,,6.0,6.0,
R_3O7bPtwhkNFO5V5,2/27/19 11:08,2/27/19 11:19,0,70.187.80.244,100,672,1,2/27/19 11:20,,,,,29.61380005,-82.38600159,anonymous,EN,1,35.0,40.0,27,63.0,57.0,48,55.0,78,74.0,49.0,57.0,66.0,50.0,66,63.0,37,69.0,6.0,53.0,39.0,65.0,71.0,56.0,64.0,49.0,64.0,65.0,64.0,70.0,64.0,56.0,67.0,61.0,52.0,26.0,57.0,36.0,57.0,4.0,46.0,32.0,55.0,1.0,25.0,1.0,5.0,,1.0,1.0,
R_1HbetruKqSJ48dC,2/27/19 11:16,2/27/19 11:20,0,68.195.11.250,100,190,1,2/27/19 11:20,,,,,40.87640381,-74.08380127,anonymous,EN,1,31.0,50.0,19,62.0,36.0,49,57.0,38,64.0,58.0,39.0,50.0,66.0,21,32.0,42,30.0,6.0,54.0,19.0,52.0,51.0,32.0,51.0,40.0,40.0,49.0,45.0,36.0,26.0,40.0,29.0,28.0,28.0,47.0,36.0,55.0,37.0,4.0,47.0,58.0,29.0,1.0,29.0,1.0,5.0,,2.0,3.0,
R_2xA9TY7Chd9YMGb,2/27/19 11:13,2/27/19 11:20,0,69.133.33.254,100,376,1,2/27/19 11:20,,,,,39.75309753,-84.25070190000001,anonymous,EN,1,26.0,71.0,2,69.0,60.0,38,72.0,58,51.0,50.0,39.0,50.0,50.0,29,49.0,50,6.0,6.0,60.0,6.0,51.0,61.0,53.0,19.0,50.0,51.0,68.0,62.0,52.0,51.0,50.0,28.0,51.0,44.0,26.0,29.0,39.0,12.0,4.0,71.0,19.0,40.0,1.0,56.0,1.0,5.0,,2.0,2.0,
R_UMVP1aEWqz4Wcvv,2/27/19 11:11,2/27/19 11:20,0,198.46.202.234,100,543,1,2/27/19 11:20,,,,,41.29490662,-96.05460358,anonymous,EN,1,67.0,32.0,67,40.0,35.0,67,48.0,75,43.0,57.0,78.0,27.0,61.0,71,62.0,40,33.0,6.0,84.0,76.0,26.0,49.0,41.0,32.0,66.0,30.0,85.0,54.0,62.0,71.0,44.0,66.0,32.0,71.0,71.0,64.0,25.0,52.0,4.0,33.0,36.0,32.0,1.0,26.0,1.0,5.0,,7.0,5.0,NO
R_1rPOaLXjrGjQqQP,2/27/19 11:12,2/27/19 11:20,0,76.176.36.195,100,450,1,2/27/19 11:20,,,,,34.8914032,-117.0386963,anonymous,EN,1,30.0,35.0,7,36.0,31.0,30,31.0,33,33.0,27.0,28.0,35.0,30.0,29,15.0,21,17.0,6.0,25.0,15.0,41.0,61.0,32.0,17.0,25.0,66.0,50.0,45.0,26.0,57.0,55.0,38.0,63.0,40.0,25.0,34.0,65.0,33.0,4.0,58.0,29.0,50.0,1.0,28.0,2.0,4.0,,4.0,4.0,
R_3D5OCFG08DoaduR,2/27/19 11:16,2/27/19 11:20,0,47.208.15.31,100,234,1,2/27/19 11:20,,,,,40.87420654,-124.0764999,anonymous,EN,1,71.0,70.0,0,50.0,38.0,100,50.0,50,49.0,50.0,29.0,81.0,29.0,60,19.0,81,20.0,6.0,100.0,0.0,39.0,71.0,50.0,20.0,30.0,70.0,30.0,60.0,50.0,70.0,29.0,29.0,100.0,40.0,28.0,10.0,90.0,70.0,4.0,81.0,30.0,18.0,1.0,29.0,2.0,5.0,,1.0,2.0,
R_3QKpXxhFM7UdclM,2/27/19 11:16,2/27/19 11:20,0,174.27.1.246,100,241,1,2/27/19 11:20,,,,,43.63389587,-116.29420470000001,anonymous,EN,1,20.0,58.0,5,69.0,29.0,6,71.0,61,60.0,30.0,13.0,40.0,32.0,12,40.0,38,14.0,6.0,72.0,18.0,29.0,64.0,44.0,46.0,23.0,30.0,31.0,30.0,27.0,67.0,26.0,32.0,34.0,31.0,28.0,13.0,28.0,28.0,4.0,25.0,50.0,26.0,1.0,59.0,1.0,5.0,,6.0,6.0,
R_3RfRSKkrUBgvsgo,2/27/19 11:17,2/27/19 11:20,0,76.77.228.98,100,167,1,2/27/19 11:20,,,,,39.01350403,-89.78569794,anonymous,EN,1,15.0,83.0,21,82.0,50.0,70,85.0,84,74.0,73.0,15.0,82.0,41.0,61,50.0,51,18.0,6.0,91.0,30.0,48.0,92.0,61.0,84.0,21.0,32.0,62.0,72.0,51.0,75.0,52.0,14.0,70.0,17.0,90.0,29.0,23.0,17.0,4.0,94.0,72.0,17.0,1.0,46.0,1.0,5.0,,5.0,6.0,
R_1gq1HdIkZlM8Ptl,2/27/19 11:16,2/27/19 11:20,0,76.20.214.107,100,269,1,2/27/19 11:20,,,,,33.89920044,-84.85720062,anonymous,EN,1,50.0,50.0,51,51.0,50.0,50,53.0,51,51.0,51.0,35.0,51.0,50.0,50,46.0,49,40.0,6.0,56.0,51.0,49.0,73.0,51.0,56.0,50.0,51.0,60.0,52.0,46.0,50.0,51.0,50.0,51.0,40.0,50.0,34.0,51.0,50.0,4.0,65.0,51.0,49.0,1.0,27.0,1.0,5.0,,2.0,2.0,
R_1j7LnCM5TVCGhrf,2/27/19 11:10,2/27/19 11:20,0,100.37.28.208,100,636,1,2/27/19 11:20,,,,,40.54679871,-74.18039703,anonymous,EN,1,78.0,66.0,53,51.0,56.0,51,,57,59.0,60.0,70.0,61.0,58.0,50,50.0,54,29.0,6.0,42.0,54.0,57.0,75.0,50.0,52.0,51.0,52.0,53.0,62.0,51.0,50.0,53.0,54.0,,54.0,60.0,49.0,53.0,30.0,4.0,73.0,42.0,50.0,1.0,65.0,1.0,5.0,,2.0,2.0,none
R_3gYkNc2kqFuC30i,2/27/19 11:14,2/27/19 11:20,0,74.192.142.156,100,375,1,2/27/19 11:20,,,,,30.64109802,-97.75109863,anonymous,EN,1,20.0,75.0,2,75.0,82.0,35,87.0,87,77.0,70.0,45.0,78.0,62.0,15,65.0,38,35.0,6.0,57.0,1.0,65.0,54.0,74.0,5.0,69.0,70.0,28.0,77.0,75.0,80.0,70.0,65.0,68.0,62.0,18.0,68.0,8.0,57.0,4.0,47.0,2.0,62.0,1.0,25.0,2.0,5.0,,1.0,2.0,
R_OiAX3RYB0WOHyfL,2/27/19 11:14,2/27/19 11:20,0,50.117.102.8,100,358,1,2/27/19 11:20,,,,,33.76699829,-118.1892014,anonymous,EN,1,61.0,84.0,54,80.0,77.0,83,75.0,76,74.0,73.0,82.0,72.0,79.0,50,79.0,72,78.0,6.0,77.0,81.0,68.0,53.0,77.0,71.0,77.0,74.0,71.0,80.0,77.0,73.0,68.0,83.0,74.0,69.0,44.0,79.0,72.0,75.0,4.0,79.0,66.0,82.0,1.0,25.0,1.0,5.0,,6.0,5.0,very interesting and too good.
R_2zp9nBlNC7UddwY,2/27/19 11:17,2/27/19 11:20,0,142.196.231.97,100,208,1,2/27/19 11:20,,,,,28.65289307,-81.21060181,anonymous,EN,1,35.0,45.0,63,81.0,51.0,73,52.0,80,34.0,49.0,39.0,30.0,62.0,55,39.0,38,64.0,6.0,43.0,88.0,76.0,53.0,69.0,56.0,37.0,65.0,29.0,46.0,43.0,30.0,13.0,25.0,46.0,49.0,12.0,40.0,39.0,68.0,4.0,41.0,10.0,80.0,1.0,55.0,2.0,5.0,,1.0,1.0,
R_3R31l6fPpKaGr9j,2/27/19 11:13,2/27/19 11:21,0,38.100.151.206,100,431,1,2/27/19 11:21,,,,,29.75019836,-95.47100067,anonymous,EN,1,34.0,72.0,18,52.0,51.0,87,39.0,59,58.0,63.0,36.0,27.0,70.0,19,,84,3.0,6.0,100.0,16.0,27.0,94.0,7.0,50.0,8.0,43.0,94.0,32.0,18.0,55.0,38.0,6.0,40.0,56.0,59.0,8.0,83.0,26.0,4.0,92.0,14.0,11.0,1.0,26.0,1.0,2.0,,6.0,6.0,
R_1mngcfOsIcpS9zM,2/27/19 11:11,2/27/19 11:21,0,154.77.147.31,100,593,1,2/27/19 11:21,,,,,1.0,38.0,anonymous,EN,1,90.0,50.0,69,31.0,32.0,95,53.0,28,50.0,50.0,15.0,17.0,8.0,78,30.0,78,6.0,6.0,95.0,78.0,51.0,64.0,54.0,19.0,55.0,73.0,35.0,51.0,49.0,41.0,36.0,32.0,61.0,60.0,26.0,50.0,41.0,61.0,4.0,55.0,51.0,41.0,1.0,37.0,2.0,3.0,,2.0,4.0,
R_blPjPi6iVGtuRQl,2/27/19 11:17,2/27/19 11:21,0,70.114.88.138,100,250,1,2/27/19 11:21,,,,,32.81790161,-96.63189697,anonymous,EN,1,28.0,58.0,46,21.0,47.0,66,39.0,52,42.0,36.0,21.0,52.0,75.0,33,54.0,75,53.0,6.0,35.0,48.0,41.0,49.0,48.0,23.0,69.0,36.0,40.0,74.0,37.0,84.0,41.0,65.0,57.0,46.0,48.0,52.0,66.0,60.0,4.0,43.0,29.0,39.0,1.0,23.0,1.0,5.0,,6.0,6.0,thank you!
R_4IV5XZNRhDWKPex,2/27/19 11:18,2/27/19 11:21,0,104.173.219.243,100,174,1,2/27/19 11:21,,,,,34.02900696,-118.40049740000002,anonymous,EN,1,51.0,50.0,19,40.0,30.0,56,50.0,50,50.0,40.0,24.0,41.0,40.0,39,35.0,50,9.0,6.0,70.0,18.0,29.0,73.0,39.0,50.0,30.0,40.0,61.0,50.0,40.0,50.0,41.0,30.0,39.0,30.0,40.0,29.0,57.0,29.0,4.0,61.0,50.0,30.0,1.0,31.0,1.0,5.0,,4.0,5.0,
R_3iPYfdNqoLskaqf,2/27/19 11:17,2/27/19 11:21,0,192.154.226.29,100,212,1,2/27/19 11:21,,,,,32.84249878,-117.24839779999999,anonymous,EN,1,62.0,65.0,48,69.0,61.0,73,55.0,65,79.0,66.0,67.0,75.0,,78,65.0,73,64.0,6.0,59.0,78.0,56.0,66.0,57.0,67.0,57.0,75.0,73.0,61.0,60.0,67.0,67.0,56.0,64.0,71.0,69.0,76.0,66.0,63.0,4.0,67.0,56.0,55.0,1.0,22.0,2.0,2.0,,6.0,5.0,its nice
R_1CvXLc6wONI8A6F,2/27/19 11:17,2/27/19 11:21,0,192.154.213.103,100,228,1,2/27/19 11:21,,,,,32.81370544,-96.87039948,anonymous,EN,1,52.0,93.0,51,81.0,86.0,50,85.0,86,89.0,86.0,88.0,76.0,78.0,47,92.0,65,85.0,6.0,84.0,46.0,82.0,37.0,91.0,66.0,88.0,92.0,63.0,86.0,96.0,83.0,85.0,80.0,93.0,92.0,51.0,88.0,83.0,,4.0,81.0,36.0,91.0,1.0,24.0,2.0,2.0,,4.0,3.0,nice
R_2TsAbF0DrbKa0Dj,2/27/19 11:09,2/27/19 11:21,0,196.16.109.12,100,726,1,2/27/19 11:21,,,,,34.05439758,-118.2440033,anonymous,EN,1,60.0,60.0,50,20.0,50.0,60,60.0,70,60.0,50.0,70.0,25.0,57.0,70,60.0,40,20.0,6.0,80.0,71.0,30.0,91.0,18.0,65.0,25.0,40.0,61.0,10.0,31.0,50.0,30.0,30.0,29.0,25.0,75.0,60.0,18.0,20.0,4.0,90.0,90.0,30.0,1.0,28.0,1.0,5.0,,6.0,5.0,no comments
R_1HjKC0ghT9D0Da2,2/27/19 11:18,2/27/19 11:21,0,192.227.215.152,100,196,1,2/27/19 11:21,,,,,42.88639832,-78.87809753,anonymous,EN,1,86.0,95.0,93,92.0,82.0,90,,84,94.0,86.0,94.0,86.0,92.0,95,94.0,83,84.0,6.0,89.0,87.0,92.0,95.0,85.0,95.0,94.0,90.0,95.0,88.0,93.0,87.0,87.0,89.0,86.0,87.0,89.0,91.0,83.0,75.0,4.0,96.0,86.0,96.0,1.0,24.0,2.0,2.0,,6.0,6.0,nice
R_3R1UPsb2eu1Mku0,2/27/19 11:15,2/27/19 11:21,0,67.160.207.85,100,350,1,2/27/19 11:21,,,,,37.43710327,-121.895401,anonymous,EN,1,20.0,80.0,9,71.0,76.0,53,79.0,80,84.0,82.0,61.0,68.0,82.0,17,81.0,20,40.0,6.0,54.0,3.0,72.0,94.0,70.0,60.0,13.0,71.0,88.0,80.0,58.0,59.0,39.0,29.0,54.0,42.0,26.0,70.0,59.0,58.0,4.0,79.0,31.0,10.0,1.0,30.0,2.0,5.0,,4.0,4.0,
R_3CCaxxoA7KJT9Fl,2/27/19 11:14,2/27/19 11:21,0,71.209.160.131,100,466,1,2/27/19 11:21,,,,,33.49169922,-111.98370359999998,anonymous,EN,1,2.0,80.0,5,90.0,80.0,10,70.0,85,70.0,90.0,60.0,70.0,60.0,0,70.0,2,5.0,6.0,10.0,0.0,60.0,20.0,70.0,5.0,90.0,70.0,10.0,50.0,60.0,70.0,60.0,30.0,50.0,50.0,0.0,10.0,0.0,5.0,4.0,20.0,5.0,20.0,1.0,62.0,1.0,5.0,,6.0,7.0,
R_1FDqH3sAYozOSNr,2/27/19 11:18,2/27/19 11:22,0,65.96.120.195,100,234,1,2/27/19 11:22,,,,,41.68670654,-72.790802,anonymous,EN,1,60.0,50.0,50,45.0,40.0,70,50.0,50,50.0,50.0,30.0,50.0,40.0,70,30.0,70,20.0,6.0,85.0,50.0,50.0,65.0,50.0,60.0,50.0,50.0,65.0,50.0,50.0,50.0,50.0,35.0,50.0,45.0,60.0,40.0,75.0,50.0,4.0,70.0,55.0,50.0,1.0,22.0,1.0,2.0,,3.0,5.0,
