Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,.,"In your opinion, how *unpredictable* is this person? - How unpredictable?","In your opinion, how *sincere* is this person? - How sincere?","In your opinion, how *dangerous* is this person? - How dangerous?","In your opinion, how *trustworthy* is this person? - How trustworthy?","In your opinion, how *friendly* is this person? - How friendly?","In your opinion, how *helpless* is this person? - How helpless?","In your opinion, how *moral* is this person? - How moral?","In your opinion, how *understanding* is this person? - How understanding?","In your opinion, how *intelligent* is this person? - How intelligent?","In your opinion, how *skilled* is this person? - How skilled?","In your opinion, how *confident* is this person? - How confident?","In your opinion, how *creative* is this person? - How creative?","In your opinion, how *capable* is this person? - How capable?","In your opinion, how *angry* is this person? - How angry?","In your opinion, how *desirable* is this person? - How desirable?","In your opinion, how *embarrassed* is this person? - How embarrassed?","In your opinion, how *joyful* is this person? - How happy?",What is 2 + 4 equal to? - Equal to?,"In your opinion, how *isolated* is this person? - How isolated?","In your opinion, how *violent* is this person? - How violent?","In your opinion, how *successful* is this person? - How successful?","In your opinion, how *unpredictable* is this person? - How unpredictable?","In your opinion, how *sincere* is this person? - How sincere?","In your opinion, how *dangerous* is this person? - How dangerous?","In your opinion, how *trustworthy* is this person? - How trustworthy?","In your opinion, how *friendly* is this person? - How friendly?","In your opinion, how *helpless* is this person? - How helpless?","In your opinion, how *moral* is this person? - How moral?","In your opinion, how *understanding* is this person? - How understanding?","In your opinion, how *intelligent* is this person? - How intelligent?","In your opinion, how *skilled* is this person? - How skilled?","In your opinion, how *confident* is this person? - How confident?","In your opinion, how *creative* is this person? - How creative?","In your opinion, how *capable* is this person? - How capable?","In your opinion, how *angry* is this person? - How angry?","In your opinion, how *desirable* is this person? - How desirable?","In your opinion, how *embarrassed* is this person? - How embarrassed?","In your opinion, how *joyful* is this person? - How joyful?",What is 1 + 3 equal to? - Equal to?,"In your opinion, how *isolated* is this person? - How isolated?","In your opinion, how *violent* is this person? - How violent?","In your opinion, how *successful* is this person? - How successful?",Are you a native English speaker?,What is your age? - years,What is your gender?,What is your ethnicity? - Selected Choice,What is your ethnicity? - Other (please specify): - Text,How politically liberal or conservative are you? - SOCIAL ISSUES,How politically liberal or conservative are you? - ECONOMIC ISSUES,"If you have any comments, please enter them here:"
2/27/19 11:14,2/27/19 11:21,0,71.209.160.131,100,466,1,2/27/19 11:21,R_3CCaxxoA7KJT9Fl,,,,,33.49169922,-111.9837036,anonymous,EN,1,2,80,5,90,80,10,70,85,70,90,60,70,60,0,70,2,5,6,10,0,60,20,70,5,90,70,10,50,60,70,60,30,50,50,0,10,0,5,4,20,5,20,1,62,1,5,,6,7,
2/27/19 11:18,2/27/19 11:22,0,65.96.120.195,100,234,1,2/27/19 11:22,R_1FDqH3sAYozOSNr,,,,,41.68670654,-72.790802,anonymous,EN,1,60,50,50,45,40,70,50,50,50,50,30,50,40,70,30,70,20,6,85,50,50,65,50,60,50,50,65,50,50,50,50,35,50,45,60,40,75,50,4,70,55,50,1,22,1,2,,3,5,
2/27/19 11:14,2/27/19 11:22,0,136.49.160.10,100,445,1,2/27/19 11:22,R_5Bw902hRRrSB2Eh,,,,,30.23039246,-97.72429657,anonymous,EN,1,29,51,11,51,41,60,51,50,50,52,13,50,37,31,36,68,21,6,87,18,42,67,52,31,50,50,53,51,50,50,51,42,51,36,50,35,50,45,4,61,37,39,1,28,1,5,,2,2,"I feel like you should've asked if any of the study takers have been diagnosed with schizophrenia or depression, might change their answers"
2/27/19 11:18,2/27/19 11:22,0,107.174.50.173,100,249,1,2/27/19 11:22,R_2D8K9oHGmL0ahrg,,,,,42.88639832,-78.87809753,anonymous,EN,1,88,94,82,82,86,82,89,84,88,93,93,88,87,87,85,90,87,94,92,89,91,92,85,91,88,92,88,89,87,87,92,89,92,86,85,84,87,92,90,91,89,88,1,91,1,5,,6,7,GOOD
2/27/19 11:10,2/27/19 11:22,0,159.203.97.205,100,725,1,2/27/19 11:22,R_3LjOs6OG7bqj4Ty,,,,,40.83639526,-74.14029694,anonymous,EN,1,20,70,20,70,70,5,70,70,80,70,70,60,70,20,70,40,70,6,40,10,70,60,70,30,70,70,10,80,70,80,70,70,60,80,30,70,30,70,4,40,20,70,1,26,2,3,,4,4,Thank you
2/27/19 11:09,2/27/19 11:22,0,50.207.74.118,100,780,1,2/27/19 11:22,R_1eFUdvHfkzMMn41,,,,,45.07359314,-93.13800049,anonymous,EN,1,28,69,14,64,47,10,71,58,79,21,20,69,81,25,25,44,36,6,49,14,80,33,29,29,24,25,37,31,37,27,25,25,39,37,35,21,31,28,4,76,35,29,1,26,2,5,,6,6,
2/27/19 11:17,2/27/19 11:22,0,216.125.160.51,100,311,1,2/27/19 11:22,R_3q7mIFUR8BmKR1r,,,,,42.03840637,-88.26059723,anonymous,EN,1,50,52,32,63,30,69,51,73,50,42,53,51,51,51,33,27,1,6,71,49,51,72,68,40,43,51,49,51,49,64,53,50,51,62,31,52,16,42,4,47,50,52,1,32,1,2,,2,2,
2/27/19 11:18,2/27/19 11:22,0,98.4.26.222,100,234,1,2/27/19 11:22,R_1EcWQLfnr17LoUL,,,,,43.16000366,-78.69229889,anonymous,EN,1,25,55,12,54,45,44,56,50,50,49,34,50,62,14,50,62,24,6,67,10,50,87,50,39,29,27,62,50,39,54,47,35,57,48,36,16,42,39,4,73,29,8,1,34,1,5,,2,1,none
2/27/19 11:18,2/27/19 11:22,0,130.111.64.104,100,259,1,2/27/19 11:23,R_1E4ESPFDoavT1QY,,,,,45.00280762,-68.63339996,anonymous,EN,1,65,91,22,71,71,50,82,54,100,68,38,94,72,38,61,84,4,6,6,18,71,100,26,80,6,11,35,51,11,81,52,23,15,69,73,11,16,10,4,6,63,13,1,39,1,5,,7,6,No comment. 
2/27/19 11:20,2/27/19 11:23,0,98.194.168.208,100,147,1,2/27/19 11:23,R_3htDgy0wYqGWdXo,,,,,29.64599609,-95.8022995,anonymous,EN,1,53,33,0,43,8,26,25,66,53,30,17,55,39,5,18,58,3,6,76,8,19,60,19,30,14,17,45,21,29,25,19,10,37,10,41,19,50,6,4,61,25,11,1,32,1,5,,3,5,
2/27/19 11:10,2/27/19 11:23,0,75.132.129.135,100,773,1,2/27/19 11:23,R_10oOIFsrzDdJVzp,,,,,38.53520203,-90.00060272,anonymous,EN,1,2,52,98,51,51,50,51,50,51,52,49,50,50,40,51,21,42,6,51,2,51,19,51,1,51,52,55,51,50,52,54,52,51,50,12,51,51,54,4,53,0,51,1,23,2,5,,1,1,
2/27/19 11:18,2/27/19 11:23,0,108.30.21.41,100,262,1,2/27/19 11:23,R_1hKEuzocBMJDN1Y,,,,,40.87030029,-73.85250092,anonymous,EN,1,46,72,37,72,50,31,51,73,72,63,38,62,69,50,50,83,50,6,73,21,50,64,50,50,50,40,50,50,50,50,50,44,62,50,50,51,72,40,4,72,50,39,1,59,2,3,,1,1,
2/27/19 11:11,2/27/19 11:23,0,99.56.190.49,100,697,1,2/27/19 11:23,R_XhKB1aKP7YKf9NT,,,,,34.20370483,-84.10310364,anonymous,EN,1,85,78,51,36,17,37,51,13,50,15,20,49,50,80,17,50,18,6,81,51,17,81,51,38,37,51,17,51,50,46,50,35,51,50,51,48,50,30,4,46,50,40,1,33,1,2,,2,2,
2/27/19 11:18,2/27/19 11:23,0,97.94.173.218,100,349,1,2/27/19 11:23,R_1oA5QzOQeKozZ0Q,,,,,33.78349304,-118.1315994,anonymous,EN,1,17,72,21,50,54,33,76,39,64,60,71,38,65,18,57,20,59,6,19,22,20,37,70,38,47,61,64,35,71,54,53,57,67,60,17,49,32,45,4,69,35,59,1,46,2,5,,3,3,
2/27/19 11:09,2/27/19 11:23,0,108.203.198.58,100,879,1,2/27/19 11:23,R_1gjAkAphIgcQx4Q,,,,,30.45489502,-90.9029007,anonymous,EN,1,62,,3,51,50,60,51,51,52,51,51,50,52,52,50,51,51,6,61,5,51,82,51,62,50,51,100,41,20,51,51,,73,93,,52,51,31,4,62,30,30,1,64,2,5,,2,2,"I DO NOT AGREE WITH ANY GIVEN ESTIMATION OF HOW INTELLIGENT (AMONG OTHER TRAITS) WHEN ALL THE KNOWN INFORMATION ON THE INDIVIDUAL IS A SINGLE OTHER TRAIT,  MEDICAL OR OTHERWISE."
2/27/19 11:20,2/27/19 11:24,0,45.27.231.157,100,195,1,2/27/19 11:24,R_2cvVmNCNNsCM0Xn,,,,,36.09199524,-80.32240295,anonymous,EN,1,60,80,1,69,8,1,97,30,85,100,49,91,100,39,49,27,30,6,94,0,78,70,80,10,51,50,1,50,50,71,76,62,74,100,50,50,0,75,4,0,9,70,1,28,1,4,,4,4,
2/27/19 11:21,2/27/19 11:24,0,75.70.28.84,100,189,1,2/27/19 11:24,R_28CnPFP10qUli5B,,,,,38.87600708,-104.8170013,anonymous,EN,1,60,61,48,73,71,58,71,67,71,63,31,61,64,64,51,81,9,6,85,45,53,86,42,72,48,71,69,60,60,86,82,50,90,84,81,49,61,70,4,72,54,60,1,45,2,5,,2,2,
2/27/19 11:20,2/27/19 11:24,0,162.198.201.8,100,260,1,2/27/19 11:24,R_1ePhiCvx3TxmqVM,,,,,35.96099854,-78.92910004,anonymous,EN,1,9,67,9,61,32,49,80,64,61,51,65,58,63,9,64,30,10,6,67,4,54,21,51,10,63,51,27,56,37,58,29,50,75,46,7,27,14,28,4,41,12,29,1,43,1,5,,1,1,Thank you
2/27/19 11:14,2/27/19 11:24,0,50.117.102.8,100,611,1,2/27/19 11:24,R_28ULLn8BmcoOY7R,,,,,33.76699829,-118.1892014,anonymous,EN,1,64,63,57,82,78,61,79,80,73,80,69,74,79,49,74,65,74,6,66,59,82,66,61,62,74,77,67,79,80,69,74,80,68,70,34,85,67,68,4,74,59,80,1,25,1,5,,5,6,very interesting and too good.
2/27/19 11:22,2/27/19 11:24,0,98.167.127.34,100,158,1,2/27/19 11:24,R_3jdkXthVSawjXdu,,,,,36.32650757,-115.339798,anonymous,EN,1,72,25,75,12,22,67,84,30,17,87,21,20,64,73,16,66,14,6,74,19,85,82,14,26,45,27,28,34,29,15,25,23,74,69,25,21,74,78,4,14,81,20,1,25,1,5,,6,6,
2/27/19 11:19,2/27/19 11:24,0,174.48.149.245,100,312,1,2/27/19 11:24,R_3G6XOXEX6j3L0bk,,,,,26.01679993,-80.15370178,anonymous,EN,1,60,50,20,50,40,75,60,70,60,35,10,49,20,50,40,100,0,6,100,20,20,70,66,70,35,30,80,50,50,60,50,50,60,15,70,31,70,20,4,90,50,50,1,26,1,5,,4,4,
2/27/19 11:22,2/27/19 11:24,0,67.160.207.85,100,130,1,2/27/19 11:24,R_299QhXTs3W3wSwN,,,,,37.43710327,-121.895401,anonymous,EN,1,16,74,5,71,81,28,79,80,80,84,58,65,86,11,82,11,60,6,14,5,71,93,72,56,18,72,86,78,17,74,23,61,35,15,12,74,20,55,4,92,8,26,1,36,2,5,,5,5,
2/27/19 11:16,2/27/19 11:25,0,108.81.67.197,100,530,1,2/27/19 11:25,R_3kOp1KA79yB2Wbm,,,,,30.45489502,-90.9029007,anonymous,EN,1,3,50,3,50,50,45,50,50,100,50,30,50,100,50,50,50,15,6,45,3,50,75,50,9,50,50,50,50,45,100,60,35,50,100,9,50,76,30,4,35,3,50,1,40,2,3,,6,4,
2/27/19 11:23,2/27/19 11:25,0,68.191.144.87,100,124,1,2/27/19 11:25,R_2fvuvPFoPR7ggi7,,,,,45.18139648,-93.8635025,anonymous,EN,1,65,7,63,31,6,16,58,73,55,7,1,7,51,96,15,47,32,6,26,19,49,61,21,96,13,1,78,21,22,23,32,9,56,2,48,10,93,14,4,77,85,5,1,25,2,5,,2,2,
2/27/19 11:12,2/27/19 11:25,0,23.88.172.236,100,756,1,2/27/19 11:25,R_1cUjqoBirIUYjuO,,,,,41.82400513,-71.41280365,anonymous,EN,1,38,61,15,83,74,15,76,79,82,70,71,77,70,0,59,51,95,6,65,29,79,75,55,76,56,48,69,61,74,78,75,74,55,56,66,55,78,46,4,56,56,48,1,28,2,1,,5,5,
2/27/19 11:16,2/27/19 11:25,0,192.227.215.148,100,540,1,2/27/19 11:25,R_1P0PDtM0fOQVosv,,,,,42.88639832,-78.87809753,anonymous,EN,1,42,75,63,,59,62,,72,82,88,79,86,76,63,59,77,89,6,84,53,,59,62,61,65,72,,66,,68,48,60,55,64,49,66,82,58,4,62,45,78,1,24,2,2,,6,6,NICE
2/27/19 11:22,2/27/19 11:26,0,47.37.186.142,100,194,1,2/27/19 11:26,R_r7t03XJ45EWjLXj,,,,,33.76300049,-118.1773987,anonymous,EN,1,0,56,0,78,0,31,75,42,82,8,3,31,70,0,78,84,0,6,0,0,82,0,0,0,0,0,0,71,73,83,0,77,0,85,1,,0,76,4,38,0,51,1,31,1,4,,4,4,
2/27/19 11:22,2/27/19 11:26,0,172.91.4.169,100,226,1,2/27/19 11:26,R_3sspV0dmiK9xtmm,,,,,34.05870056,-118.2780991,anonymous,EN,1,55,71,62,45,39,51,49,53,71,49,22,73,46,60,46,22,15,6,59,40,44,87,61,60,34,50,45,50,50,51,50,40,68,45,55,26,27,40,4,61,61,37,1,41,1,2,,1,2,
2/27/19 11:24,2/27/19 11:26,0,73.1.76.197,100,124,1,2/27/19 11:26,R_1FQhQPaIfoK59WI,,,,,26.92120361,-80.21440125,anonymous,EN,1,76,44,67,65,75,27,26,39,58,54,48,37,64,56,28,41,21,6,29,56,71,64,70,20,33,42,34,59,29,70,34,52,58,56,36,33,66,74,4,25,67,66,1,25,1,5,,7,7,
2/27/19 11:08,2/27/19 11:27,0,67.45.113.55,100,1083,1,2/27/19 11:27,R_1NmhGxnw3BMsJE6,,,,,37.75100708,-97.8219986,anonymous,EN,1,60,70,40,71,75,51,81,80,,71,70,70,80,30,60,50,35,6,60,18,70,90,37,66,13,62,49,58,22,57,69,32,73,51,50,33,61,51,4,83,75,70,1,44,2,5,,6,6,
2/27/19 11:23,2/27/19 11:27,0,68.204.214.125,100,212,1,2/27/19 11:27,R_00r0OArUKTJAvaF,,,,,28.59809875,-81.35150146,anonymous,EN,1,1,78,4,82,71,15,74,73,67,70,74,75,71,1,78,48,78,6,48,5,75,19,69,3,68,70,8,70,66,75,68,65,74,67,0,68,0,56,4,38,17,48,1,57,2,5,,2,3,
2/27/19 11:08,2/27/19 11:27,0,23.88.101.9,100,1142,1,2/27/19 11:27,R_2CjowKj7T6rFtZS,,,,,25.78059387,-80.18260193,anonymous,EN,1,60,39,23,48,18,65,46,43,39,52,15,31,50,62,23,28,18,6,80,42,27,64,37,42,27,54,74,38,71,38,48,39,50,26,49,29,63,30,,63,51,33,1,33,2,5,,3,2,
2/27/19 11:24,2/27/19 11:27,0,98.226.33.74,100,166,1,2/27/19 11:27,R_3Dos6HQ985lQd4w,,,,,42.04870605,-87.89050293,anonymous,EN,1,81,94,1,95,81,70,81,94,96,94,10,96,67,73,75,90,25,6,83,50,66,100,51,73,30,15,100,51,30,79,26,5,82,16,87,32,60,29,4,94,71,10,1,23,1,5,,1,1,
2/27/19 11:21,2/27/19 11:27,0,75.177.104.109,100,352,1,2/27/19 11:27,R_1pXrnRe8m5D2s3f,,,,,36.5007019,-80.61190033,anonymous,EN,1,79,6,8,57,0,77,49,47,3,0,12,30,23,0,2,0,0,6,29,26,49,100,0,61,0,0,39,75,37,0,1,0,0,0,0,0,0,1,4,0,19,0,1,38,2,5,,5,7,
2/27/19 11:23,2/27/19 11:27,0,73.79.166.153,100,239,1,2/27/19 11:27,R_3siC3u5AAB3XGWS,,,,,40.07519531,-80.77469635,anonymous,EN,1,28,66,14,72,62,39,76,54,87,46,77,19,78,85,36,94,60,6,80,34,28,95,19,86,12,15,88,16,15,24,15,8,11,13,90,11,83,20,4,95,83,6,1,40,1,5,,2,2,
2/27/19 11:21,2/27/19 11:27,0,159.118.88.60,100,346,1,2/27/19 11:27,R_2fGOt4IKgL7SPQk,,,,,33.74299622,-90.73090363,anonymous,EN,1,80,80,40,70,90,41,80,70,80,60,80,80,80,30,50,50,80,6,81,40,80,50,70,50,60,50,30,60,70,80,70,50,50,90,20,50,40,61,4,70,20,80,1,33,2,3,,2,2,
2/27/19 11:24,2/27/19 11:27,0,75.65.250.66,100,158,1,2/27/19 11:27,R_1rxMZa51jQ2JUjA,,,,,32.45889282,-93.71430206,anonymous,EN,1,16,74,19,74,62,53,69,71,72,53,26,90,66,57,49,80,36,6,44,21,44,95,40,76,27,58,40,44,65,68,67,32,74,44,74,22,29,70,4,84,73,31,1,24,2,5,,2,3,
2/27/19 11:23,2/27/19 11:27,0,97.97.13.84,100,242,1,2/27/19 11:27,R_3oQOwJ9KSpJEZiE,,,,,28.23970032,-82.32790375,anonymous,EN,1,39,50,50,86,58,32,81,87,85,50,0,50,100,30,24,10,25,6,87,50,72,29,16,72,39,59,32,50,27,70,18,35,38,66,60,51,34,51,4,95,57,27,1,36,1,5,,7,7,
2/27/19 11:21,2/27/19 11:27,0,107.174.82.26,100,353,1,2/27/19 11:27,R_3QQKp0Swga2EIfj,,,,,37.33869934,-121.8914032,anonymous,EN,1,77,69,66,84,75,76,68,58,70,75,77,77,66,67,74,67,73,66,69,78,73,76,71,67,59,69,67,81,65,66,75,80,63,71,66,64,57,52,69,72,65,73,1,25,1,5,,5,6,
2/27/19 11:22,2/27/19 11:27,0,70.177.181.202,100,314,1,2/27/19 11:27,R_1hWiP1F7zkGTqiK,,,,,33.71470642,-112.240097,anonymous,EN,1,85,76,76,70,69,62,63,75,73,60,59,75,69,82,56,81,14,6,100,33,70,84,61,68,52,50,68,55,53,70,50,50,64,51,58,56,60,43,4,85,58,35,1,34,2,5,,3,3,
2/27/19 11:25,2/27/19 11:27,0,67.11.212.123,100,139,1,2/27/19 11:27,R_3POk4KwXIiAxG9X,,,,,29.58259583,-98.40910339,anonymous,EN,1,26,16,39,0,0,68,26,18,6,0,0,0,0,18,0,85,0,6,80,20,0,100,10,100,0,0,74,26,17,24,6,0,0,0,100,0,76,0,4,95,100,0,1,34,1,5,,1,1,
2/27/19 11:24,2/27/19 11:28,0,73.188.191.75,100,254,1,2/27/19 11:28,R_2U4bvWdlvFnfvWY,,,,,39.97880554,-75.12619781,anonymous,EN,1,39,53,0,61,59,60,54,74,62,51,0,10,76,0,0,59,0,6,53,0,50,99,42,82,23,14,74,50,30,50,42,9,19,30,65,0,61,8,4,50,83,13,1,29,1,2,,2,6,
2/27/19 11:20,2/27/19 11:28,0,104.139.105.120,100,482,1,2/27/19 11:28,R_w6sYkpWMd2R2tDX,,,,,35.08920288,-80.81939697,anonymous,EN,1,50,50,50,50,51,50,50,50,50,50,50,50,50,50,50,50,50,6,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,4,50,50,50,1,60,1,5,,3,3,
2/27/19 11:18,2/27/19 11:28,0,174.27.1.246,100,638,1,2/27/19 11:28,R_3Rfo1XuXGz7baDf,,,,,43.63389587,-116.2942047,anonymous,EN,1,65,75,50,100,80,0,80,56,75,69,80,70,70,0,65,70,44,6,49,0,75,75,70,50,45,75,15,45,70,30,50,50,1,40,75,70,50,0,4,25,70,35,1,62,2,5,,2,2,
2/27/19 11:27,2/27/19 11:29,0,68.207.246.47,100,104,1,2/27/19 11:29,R_rjXPPd8KP1US9bz,,,,,27.81700134,-82.62640381,anonymous,EN,1,65,100,27,58,51,55,40,72,100,50,1,38,95,19,58,49,7,6,97,29,43,42,39,75,47,44,17,1,28,41,45,46,92,1,2,32,16,55,4,32,70,1,1,36,2,5,,4,4,n
2/27/19 11:26,2/27/19 11:29,0,104.3.176.117,100,174,1,2/27/19 11:29,R_3favyw4yCqqr4Gt,,,,,30.3704071,-81.58640289,anonymous,EN,1,28,63,23,49,54,61,42,41,39,29,1,41,49,30,57,65,6,,12,13,31,48,91,42,11,38,24,41,71,42,13,26,23,48,8,26,21,29,4,55,16,17,1,26,1,5,,2,2,
2/27/19 11:23,2/27/19 11:30,0,174.80.0.44,100,457,1,2/27/19 11:30,R_z5Xb9Jo1Yqu5zVf,,,,,35.78520203,-83.98090363,anonymous,EN,1,20,61,1,77,21,61,78,72,62,50,9,55,52,5,40,79,1,6,92,1,73,97,3,82,6,3,90,50,2,50,22,6,50,19,38,2,11,8,4,97,81,10,1,68,1,5,,7,6,
2/27/19 11:27,2/27/19 11:31,0,73.189.147.24,100,236,1,2/27/19 11:31,R_1ltsoEwmrQosAso,,,,,38.54429626,-122.8072968,anonymous,EN,1,51,80,49,50,31,70,53,57,62,49,36,30,29,18,30,74,13,6,71,20,15,94,46,93,11,19,61,52,54,52,71,74,73,14,75,4,48,38,4,92,90,27,1,65,1,5,,2,4,
2/27/19 11:24,2/27/19 11:31,0,104.238.214.243,100,395,1,2/27/19 11:31,R_1jB2v87GM2qQtz5,,,,,40.74940491,-73.96640015,anonymous,EN,1,48,68,25,71,51,31,67,66,40,90,47,64,60,86,70,44,40,6,87,84,58,80,75,47,54,42,65,80,82,28,46,53,82,71,46,35,58,93,4,79,,89,1,42,2,5,,5,6,Good study work 
2/27/19 11:25,2/27/19 11:31,0,196.19.157.164,100,353,1,2/27/19 11:31,R_aWvLJ6sma6y6D4t,,,,,39.09970093,-94.57859802,anonymous,EN,1,85,77,77,81,66,73,80,71,76,79,81,66,82,74,67,68,60,86,72,90,60,70,61,67,72,80,68,66,71,73,72,91,79,61,62,50,80,72,72,83,83,89,1,28,1,4,,6,7,good survey
2/27/19 11:29,2/27/19 11:31,0,24.46.117.154,100,131,1,2/27/19 11:31,R_3ijVGnrpUKSVQpO,,,,,40.61860657,-73.92720032,anonymous,EN,1,54,41,58,57,66,50,64,46,57,58,69,70,54,64,40,65,45,6,38,58,51,66,55,38,52,40,54,50,48,45,54,70,61,57,52,57,55,43,4,45,38,40,1,29,1,5,,5,6,
2/27/19 11:27,2/27/19 11:31,0,23.244.155.96,100,223,1,2/27/19 11:31,R_1rvRmbDFMw02PzS,,,,,40.71820068,-74.04759979,anonymous,EN,1,19,28,2,71,35,20,38,68,49,62,68,52,42,29,73,28,69,6,15,31,59,57,37,27,56,38,55,55,52,42,54,60,43,45,69,51,63,43,4,55,62,57,1,28,1,1,,3,3,
2/27/19 11:22,2/27/19 11:31,0,97.124.179.161,100,549,1,2/27/19 11:31,R_25EFxIcbCKgGhii,,,,,33.59820557,-112.3723984,anonymous,EN,1,63,47,51,66,47,45,59,37,29,48,39,44,37,59,63,38,63,52,27,31,51,31,59,67,35,34,52,53,48,42,43,68,55,48,53,56,44,66,4,35,36,46,1,27,1,5,,2,2,
2/27/19 11:24,2/27/19 11:32,0,97.101.173.59,100,436,1,2/27/19 11:32,R_1JWT1h1yFNWMLht,,,,,28.52999878,-81.48069763,anonymous,EN,1,6,51,62,44,28,21,35,17,62,42,15,16,11,10,13,43,2,6,91,2,47,93,33,75,26,55,59,51,41,75,56,53,64,33,56,27,50,48,4,86,46,35,1,36,2,4,,3,3,no
2/27/19 11:28,2/27/19 11:32,0,40.142.175.70,100,230,1,2/27/19 11:32,R_ebVdwG3XIDURtD3,,,,,33.08000183,-83.23789978,anonymous,EN,1,40,32,43,57,29,73,75,37,60,33,35,42,69,65,46,25,47,6,72,82,34,77,50,44,31,37,23,38,54,24,39,45,42,39,28,49,49,82,4,54,71,49,1,24,2,3,,4,5,
2/27/19 11:29,2/27/19 11:32,0,73.177.103.254,100,182,1,2/27/19 11:32,R_2zVmY5iAgdP4xAn,,,,,35.23449707,-89.85019684,anonymous,EN,1,9,88,6,73,71,20,87,72,69,66,27,70,71,9,57,38,19,6,73,3,77,67,73,8,52,53,53,70,67,74,82,65,75,50,10,41,49,40,4,49,7,65,1,29,2,4,,1,3,
2/27/19 11:28,2/27/19 11:32,0,199.115.99.218,100,231,1,2/27/19 11:32,R_0O4PUtkBlDTILUB,,,,,39.75010681,-104.995697,anonymous,EN,1,1,3,4,2,10,2,4,3,2,2,2,2,6,25,4,2,4,6,1,24,3,67,4,22,7,5,2,26,1,5,20,1,23,1,61,15,38,2,4,2,28,23,1,25,2,5,,5,4,
2/27/19 11:28,2/27/19 11:33,0,76.176.187.179,100,271,1,2/27/19 11:33,R_6DuIXzR2HaQGtHj,,,,,33.10719299,-117.2942963,anonymous,EN,1,43,84,40,82,50,67,84,66,84,89,31,50,74,58,50,68,5,6,86,33,74,90,57,56,38,67,39,76,74,80,76,61,76,52,69,50,80,17,4,68,73,64,1,33,1,5,,2,2,
2/27/19 11:25,2/27/19 11:33,0,191.96.97.58,100,525,1,2/27/19 11:33,R_2CxFZTsYpWjGrf7,,,,,53.48800659,-113.4796982,anonymous,EN,1,30,60,47,87,64,77,45,30,40,76,72,79,44,49,64,41,90,6,68,54,44,95,41,44,93,56,56,61,85,87,57,58,67,43,90,64,88,53,93,71,84,53,1,30,1,3,,5,6,None
2/27/19 11:30,2/27/19 11:34,0,73.198.13.141,100,238,1,2/27/19 11:34,R_2CWBZbGhlWFJyNo,,,,,39.37730408,-74.61229706,anonymous,EN,1,52,46,38,51,46,58,62,51,50,46,33,51,51,47,40,60,28,6,72,36,44,85,38,67,42,50,61,55,51,40,50,53,56,51,51,41,43,46,4,42,28,39,1,28,1,5,,3,3,
2/27/19 11:29,2/27/19 11:34,0,63.143.203.121,100,296,1,2/27/19 11:34,R_4VL0jAhxbbSjcv7,,,,,40.67129517,-73.89430237,anonymous,EN,1,50,67,48,52,50,39,72,56,47,72,54,71,50,46,43,35,42,6,67,52,56,55,48,39,64,37,49,42,61,55,56,51,53,53,18,55,54,48,4,61,77,42,1,29,2,5,,4,5,
2/27/19 11:27,2/27/19 11:34,0,98.246.64.98,100,411,1,2/27/19 11:34,R_3J2xfy77fFWpKGg,,,,,45.63589478,-122.5155029,anonymous,EN,1,73,50,19,40,51,30,50,50,50,51,10,50,51,9,51,65,20,6,76,19,50,71,50,67,30,51,61,50,50,51,51,30,49,50,51,50,30,50,4,72,50,50,1,35,1,5,,4,6,Thank you
2/27/19 11:31,2/27/19 11:34,0,85.97.186.121,100,170,1,2/27/19 11:34,R_1Hq5gamTAW9I711,,,,,40.98869324,29.02360535,anonymous,EN,1,61,30,30,29,19,46,31,25,26,25,23,22,32,8,18,24,13,6,69,18,24,84,10,62,12,11,75,11,7,13,14,9,9,9,19,9,28,9,4,67,24,11,1,34,1,5,,3,2,
2/27/19 11:29,2/27/19 11:36,0,208.111.119.120,100,375,1,2/27/19 11:36,R_bOscC6bEmxyC48h,,,,,31.80999756,-86.62290192,anonymous,EN,1,51,77,30,71,38,88,82,65,88,71,12,83,60,61,15,90,0,6,83,30,63,92,72,62,62,31,50,40,32,81,70,39,82,51,61,21,80,8,4,94,60,52,1,43,2,3,,4,5,
2/27/19 11:31,2/27/19 11:36,0,157.51.108.180,100,313,1,2/27/19 11:36,R_2q9Q1sVKanYq4cH,,,,,11.3500061,77.73330688,anonymous,EN,1,0,100,0,100,100,0,100,100,100,100,100,100,100,0,100,81,100,6,100,0,100,0,100,0,84,100,0,29,100,90,100,100,63,70,0,25,35,80,4,23,12,100,1,29,1,5,,7,7,none
2/27/19 11:33,2/27/19 11:36,0,24.88.97.38,100,218,1,2/27/19 11:36,R_SIdd6L5s6oFwLrb,,,,,34.18469238,-79.770401,anonymous,EN,1,52,53,30,52,40,61,51,53,50,50,40,62,61,31,51,61,41,6,61,20,40,62,52,57,52,52,31,51,50,53,51,50,52,50,63,30,40,50,4,55,51,51,1,25,1,3,,4,4,
